LabelID,Name,CategoryID,LabelValue,WorkspaceCode,NewValue
1048655,Resource_Availability,2,Availability,csi,可用性
1048656,Resource_ChildResources,2,Child Resources,csi,子资源
1048657,Resource_CurrentSetup,2,Current Setup,csi,当前安装
1048659,Container_Factory,2,Factory,csi,工厂
1048660,Container_Location,2,Location,csi,位置
1048661,ResourceChanges_LogItem,2,Log Item,csi,日志项
1048662,Resource_Logs,2,Logs,csi,日志
1048663,Resource_ParentResource,2,Parent Resource,csi,父资源
1048664,Resource_PMStatus,2,PM Status,csi,PM 状态
1048665,ResourceChanges_PMStatusItem,2,PM Status Item,csi,PM 状态项
1048666,Resource_ProductionStatus,2,Production Status,csi,生产状态
1048668,Resource_Run,2,Run,csi,运行
1048671,Container_Status,2,Status,csi,状态
1048678,NamedDataObject_Description,2,Description,csi,描述
1048679,NamedDataObject_IconId,2,Icon ID,csi,图标 ID
1048680,NamedDataObject_IsFrozen,2,Locked/Unlocked,csi,锁定/解锁
1048681,Service_Name,2,Name,csi,名称
1048682,Maintenance_ObjectToChange,2,Object to Change,csi,要更改的对象
1048703,ContainerLevel_AllowMove,2,Allow Move,csi,允许移动
1048704,ContainerLevel_IsNameUnique,2,Is Name Unique,csi,名称唯一
1048705,Container_RelativePriority,2,Relative Priority,csi,相对优先级
1048706,ProductFamily_PlannedCost,2,Planned Cost,csi,计划成本
1048708,RevisionedObjectChanges_IsRevOfRcd,2,Is Revision of Record,csi,是记录修订版本
1048709,ContainerStatusDetails_ProductName,2,Product Name,csi,产品名称
1048710,RevisionedObject_Revision,2,Revision,csi,修订版本
1048711,Product_CustomerProductNumber,2,Customer Product Number,csi,客户产品编号
1048712,MfgOrderChanges_Qty,2,Quantity,csi,数量
1048714,Spec_AllowReworkTo,2,Allow Rework To,csi,允许返工
1048715,Spec_MaxQueueTime,2,Max Queue Time,csi,最大队列时间
1048717,Spec_WarningQueueTime,2,Warning Queue Time,csi,警告队列时间
1048718,Workflow_TotalCycleTime,2,Total Cycle Time,csi,总周期时间
1048719,Workflow_TotalYield,2,Total Yield,csi,总产量
1048727,BaseObject_ChangeCount,2,Change Count,csi,变更数目
1048728,SchedulingDetailChanges_StdBatchSize,2,Standard Batch Size,csi,标准批大小
1048729,SchedulingDetail_SetupTime,2,Setup Time,csi,设置时间
1048730,SchedulingDetail_RunRateOption,2,Run Rate Option,csi,产出率选项
1048733,SchedulingDetail_Yield,2,Yield,csi,产量
1048734,SchedulingDetail_NormalCycleTime,2,Normal Cycle Time,csi,正常周期时间
1048735,SchedulingDetail_FastCycleTime,2,Fast Cycle Time,csi,快速周期时间
1048738,TxnDetails_NewOwner,2,New Owner,csi,新所有者
1048740,TxnDetails_ReworkReason,2,Rework Reason,csi,返工原因
1048741,TxnDetails_ToContainerName,2,To Container Name,csi,目标容器名称
1048742,TxnDetails_ToContainerLevel,2,To Container Level,csi,目标容器级别
1048743,TxnDetails_ToContainerOption,2,To Container Option,csi,目标容器选项
1048744,PathSelector_EffectiveFromDate,2,Effective From Date,csi,生效开始日期
1048745,MaterialListItemChanges_EffectiveThruDate,2,Effective Through Date,csi,生效结束日期
1048746,AlarmDefinition_MessageText,2,Message Text,csi,消息文本
1048747,WIPMsgDetails_WriteToHistory,2,Write To History,csi,写入历史
1048752,WIPMsg_AcknowledgementRequired,2,Acknowledgment Required,csi,要求确认
1048754,WIPMsgDetails_PasswordRequired,2,Password Required,csi,要求密码
1048755,WIPMsgDetails_StopProcessing,2,Stop Processing,csi,停止处理
1048756,AlarmDefinition_TriggerAction,2,Trigger Action,csi,触发操作
1048757,AlarmDefinition_SendNotification,2,Send Notification,csi,发送通知
1048758,WIPMsgDetails_NotificationTargets,2,Notification targets,csi,通知目标
1048759,AlarmDefinition_NotificationText,2,Notification Text,csi,通知文本
1048760,ObjectGroup_ResolvedEntries,2,Resolved Entries,csi,已解决条目
1048761,WorkCenter_ResourceGroup,2,Resource Group,csi,资源组
