LabelID,Name,CategoryID,LabelValue,WorkspaceCode,NewValue
1048754,WIPMsgDetails_PasswordRequired,2,Password Required,csi,Kennwort erforderlich
1048755,WIPMsgDetails_StopProcessing,2,Stop Processing,csi,Bearbeitung anhalten
1048756,AlarmDefinition_TriggerAction,2,Trigger Action,csi,Triggeraktion
1048757,AlarmDefinition_SendNotification,2,Send Notification,csi,Benachrichtigung senden
1048758,WIPMsgDetails_NotificationTargets,2,Notification targets,csi,Benachrichtigungsziele
1048759,AlarmDefinition_NotificationText,2,Notification Text,csi,Benachrichtigungstext
1048760,ObjectGroup_ResolvedEntries,2,Resolved Entries,csi,Aufgelöste Einträge
1048761,WorkCenter_ResourceGroup,2,Resource Group,csi,Ressourcengruppe
1048762,Spec_RecipeFile,2,Recipe File,csi,Rezeptdatei
1048763,ChangeHistory_LastChangeDate,2,Last Change Date,csi,Datum der letzten Änderung
1048764,BaseObject_InstanceID,2,Instance ID,csi,Instanz-ID
1048765,NamedDataObject_ChangeHistory,2,Change History,csi,Änderungshistorie
1048766,RevisionBase_Revisions,2,Revisions,csi,Revisionen
1048767,RevisionBase_RevOfRcd,2,Rev Of Rcd,csi,Standardrevision
1048768,Container_WIPMsgDefMgr,2,WIP Msg Def Mgr,csi,Verw. f. Def. v. Umlaufbestandsnachrichten
1048769,Container_ChildContainers,2,Child Containers,csi,Kind-Container
1048770,Container_ChildCount,2,Child Count,csi,Kind-Anzahl
1048771,Container_ContainerComments,2,Container Comments,csi,Containerkommentare
1048779,Container_CurrentCrossRefs,2,Current Cross Refs,csi,Aktuelle Querverweise
1048786,Container_CurrentStatus,2,Current Status,csi,Aktueller Status
1048787,Container_CurrentThruputQty,2,Current Thruput Qty,csi,Aktuelle Durchsatzmenge
1048788,Container_CurrentThruputQty2,2,Current Thruput Qty2,csi,Aktuelle Durchsatzmenge2
1048790,DefectHistoryDetail_DefectCount,2,Defect Count,csi,Defektanzahl
1048791,Container_DueDate,2,Due Date,csi,Fälligkeitsdatum
1048792,Container_DueDateGMT,2,Due Date GMT,csi,Fälligkeitsdatum GMT
1048793,Container_FactoryStartDate,2,Factory Begin Date,csi,Fabrikstartdatum
1048794,Container_FactoryStartDateGMT,2,Factory Begin Date GMT,csi,Fabrikstartdatum GMT
1048795,Container_FactoryStartQty,2,Factory Begin Qty,csi,Fabrikstartmenge
1048796,Container_FactoryStartQty2,2,Factory Begin Qty2,csi,Fabrikstartmenge2
1048797,Container_FactoryStartUOM,2,Factory Begin UOM,csi,Fabrikstartmaßeinheit
1048798,Container_FactoryStartUOM2,2,Factory Begin UOM2,csi,Fabrikstartmaßeinheit2
1048799,Container_GateStatus,2,Gate Status,csi,Gatestatus
1048800,Container_HoldReason,2,Hold Reason,csi,Anhaltegrund
1048801,Container_InProcess,2,In Process,csi,In Bearbeitung
1048803,Container_LastActivityDate,2,Last Activity Date,csi,Letztes Aktivitätsdatum
1048804,Container_LastActivityDateGMT,2,Last Activity Date GMT,csi,Letztes Aktivitätsdatum GMT
1048805,Container_LastCompletionDate,2,Last Completion Date,csi,Letztes Fertigstellungsdatum
1048806,Container_LastCompletionDateGMT,2,Last Completion Date GMT,csi,Letztes Fertigstellungsdatum GMT
1048807,Container_LastMoveDate,2,Last Move Date,csi,Letztes Abmeldedatum
1048808,Container_LastMoveDateGMT,2,Last Move Date GMT,csi,Letztes Abmeldedatum GMT
1048809,Container_Level,2,Level,csi,Level
1048810,Container_MfgOrder,2,Mfg Order,csi,Produktionsauftrag
1048812,Container_NextOperation,2,Next Operation,csi,Nächste Operation
1048813,Container_NextStep,2,Next Step,csi,Nächster Schritt
1048814,Container_NextTxn,2,Next Txn,csi,Nächste Transaktion
1048815,Container_Operation,2,Operation,csi,Operation
1048816,Container_OriginalContainer,2,Original Container,csi,Ursprünglicher Container
1048817,Container_OriginalFactory,2,Original Factory,csi,Ursprüngliche Fabrik
1048818,Container_OriginalQty,2,Original Qty,csi,Ursprüngliche Menge
1048819,Container_OriginalQty2,2,Original Qty2,csi,Ursprüngliche Menge2
1048820,Container_OriginalStartDate,2,Original Start Date,csi,Ursprüngliches Startdatum
1048821,Container_OriginalStartDateGMT,2,Original Start Date GMT,csi,Ursprüngliches Startdatum GMT
1048822,Container_OriginalUOM,2,Original UOM,csi,Ursprüngliche Maßeinheit
1048823,Container_OriginalUOM2,2,Original UOM2,csi,Ursprüngliche Maßeinheit2
1048824,Container_Owner,2,Owner,csi,Eigentümer
1048825,Container_Parent,2,Parent,csi,Eltern
1048826,Container_PlannedProduct,2,Planned Product,csi,Geplantes Produkt
1048827,Container_PlannedQty,2,Planned Qty,csi,Geplante Menge
1048828,Container_PlannedQty2,2,Planned Qty2,csi,Geplante Menge2
1048829,Container_PlannedQtyUOM,2,Planned Qty UOM,csi,Maßeinheit
1048830,Container_PlannedQtyUOM2,2,Planned Qty UOM2,csi,Maßeinheit2
1048832,Container_ProjectedDate,2,Projected Date,csi,Projektiertes Datum
1048833,Container_ProjectedDateGMT,2,Projected Date GMT,csi,Projektiertes Datum GMT
1048834,Container_ProjectedQty,2,Projected Qty,csi,Projektierte Menge
1048835,Container_ProjectedQty2,2,Projected Qty2,csi,Projektierte Menge2
1048836,Container_Qty,2,Qty,csi,Menge
1048837,Container_Qty2,2,Qty2,csi,Menge2
1048838,Container_RequestDate,2,Request Date,csi,Anforderungsdatum
1048839,Container_RequestDateGMT,2,Request Date GMT,csi,Anforderungsdatum GMT
1048840,Container_Resource,2,Resource,csi,Ressource
1048841,CurrentStatus_ReworkLoopCount,2,Rework Loop Count,csi,Anzahl Nacharbeitsschleifen
1048842,CurrentStatus_ReworkStatus,2,Rework Status,csi,Nacharbeitsstatus
1048843,Container_SalesOrder,2,Sales Order,csi,Verkaufsauftrag
1048844,Container_SpecStatus,2,Spec Status,csi,Spez.status
1048845,Container_SplitFrom,2,Split From,csi,Aufteilen von
1048846,Container_StartReason,2,Start Reason,csi,Startgrund
1048848,Container_ThisContainerLost,2,This Container Lost,csi,Dieser Containerverlust
1048849,Container_ThruputAdjustmentQty,2,Thruput Adjustment Qty,csi,Einstellung der Durchsatzmenge
1048850,Container_ThruputAdjustmentQty2,2,Thruput Adjustment Qty2,csi,Einstellung der Durchsatzmenge2
1048852,Container_UnitCount,2,Unit Count,csi,Anzahl Einheiten
1048853,Container_UOM,2,UOM,csi,Maßeinheit
1048854,Container_UOM2,2,UOM2,csi,Maßeinheit2
1048855,Container_WorkflowStep,2,Workflow Step,csi,Arbeitsplanschritt
1048856,Container_LastRevTxn,2,Last Rev Txn,csi,Letzte Revisionstransaktion
1048857,RevisionedObject_Base,2,Base,csi,Basis
1048858,RevisionedObject_IsRevOfRcd,2,Is Rev Of Rcd,csi,Ist Standardrevision
1048859,Service_CompletionMsg,2,Completion Msg,csi,Beendigungsnachricht
1048860,Service_Constants,2,Constants,csi,Konstanten
1048861,Service_Employee,2,Employee,csi,Mitarbeiter
1048862,Service_Password,2,Password,csi,Kennwort
